<video_id>sz0O7_Ex2Po</video_id>	JJ	<video_id>sz0O7_Ex2Po</video_id>
is	VBZ	be
because	IN	because
the	DT	the
prohibition	NN	prohibition
on	IN	on
genocide	NN	genocide
is	VBZ	be
focused	VVN	focus
on	IN	on
the	DT	the
absolute	JJ	absolute
inalienable	JJ	inalienable
rights	NNS	right
of	IN	of
groups	NNS	group
of	IN	of
peoples	NNS	people
to	TO	to
be	VB	be
protected	VVN	protect
from	IN	from
genocide	NN	genocide
no	DT	no
matter	NN	matter
the	DT	the
underlying	VVG	underlie
circumstances	NNS	circumstance
or	CC	or
putative	JJ	putative
justifications	NNS	justification
it	PP	it
makes	VVZ	make
no	DT	no
sense	NN	sense
whatsoever	RB	whatsoever
to	TO	to
suggest	VV	suggest
that	IN/that	that
the	DT	the
court	NN	court
could	MD	could
not	RB	not
order	VV	order
a	DT	a
state	NN	state
party	NN	party
to	TO	to
the	DT	the
genocide	NN	genocide
convention	NN	convention
to	TO	to
suspend	VV	suspend
its	PP$	its
military	JJ	military
operations	NNS	operation
against	IN	against
a	DT	a
non-state	JJ	non-state
actor	NN	actor
in	IN	in
order	NN	order
to	TO	to
prevent	VV	prevent
genocide	NN	genocide
unless	IN	unless
the	DT	the
non-state	JJ	non-state
actor	NN	actor
was	VBD	be
itself	PP	itself
designed	VVN	design
indeed	RB	indeed
it	PP	it
would	MD	would
be	VB	be
contrary	JJ	contrary
to	TO	to
the	DT	the
very	JJ	very
objectives	NNS	objective
of	IN	of
the	DT	the
genocide	NN	genocide
convention	NN	convention
which	WDT	which
the	DT	the
court	NN	court
described	VVN	describe
over	IN	over
70	CD	@card@
years	NNS	year
ago	RB	ago
as	IN	as
having	VHG	have
been	VBN	be
adopted	VVN	adopt
for	IN	for
a	DT	a
purely	RB	purely
humanitarian	JJ	humanitarian
and	CC	and
civilizing	VVG	civilize
purpose	NN	purpose
it	PP	it
would	MD	would
similarly	RB	similarly
be	VB	be
nonsensical	JJ	nonsensical
if	IN	if
in	IN	in
a	DT	a
claim	NN	claim
under	IN	under
the	DT	the
genocide	NN	genocide
convention	NN	convention
the	DT	the
court	NN	court
could	MD	could
order	VV	order
one	CD	one
party	NN	party
to	TO	to
cease	VV	cease
its	PP$	its
military	JJ	military
operations	NNS	operation
when	WRB	when
that	DT	that
party	NN	party
was	VBD	be
not	RB	not
even	RB	even
alleged	VVN	allege
to	TO	to
be	VB	be
committing	VVG	commit
genocide	NN	genocide
as	IN	as
in	IN	in
Ukraine	NP	Ukraine
and	CC	and
Russia	NP	Russia
but	CC	but
could	MD	could
not	RB	not
hear	VV	hear
when	WRB	when
the	DT	the
court	NN	court
has	VHZ	have
itself	PP	itself
determined	VVN	determine
a	DT	a
real	JJ	real
and	CC	and
imminent	JJ	imminent
risk	NN	risk
to	TO	to
the	DT	the
right	NN	right
of	IN	of
a	DT	a
national	JJ	national
racial	JJ	racial
or	CC	or
ethnical	JJ	ethnical
group	NN	group
not	RB	not
to	TO	to
be	VB	be
subjected	VVN	subject
to	TO	to
acts	NNS	act
of	IN	of
genocide	NN	genocide
the	DT	the
evidence	NN	evidence
before	IN	before
the	DT	the
court	NN	court
indicates	VVZ	indicate
that	IN/that	that
the	DT	the
extent	NN	extent
of	IN	of
the	DT	the
Carnage	NN	carnage
in	IN	in
Gaza	NP	Gaza
is	VBZ	be
of	IN	of
a	DT	a
much	RB	much
greater	JJR	great
magnitude	NN	magnitude
than	IN	than
that	DT	that
that	WDT	that
pertained	VVD	pertain
in	IN	in
Ukraine	NP	Ukraine
and	CC	and
Russia	NP	Russia
indeed	RB	indeed
the	DT	the
Carnage	NN	carnage
in	IN	in
Gaza	NP	Gaza
is	VBZ	be
of	IN	of
an	DT	an
order	NN	order
which	WDT	which
exceeds	VVZ	exceed
by	IN	by
far	RB	far
the	DT	the
necessities	NNS	necessity
of	IN	of
War	NP	War
and	CC	and
the	DT	the
limits	NNS	limit
imposed	VVN	impose
by	IN	by
the	DT	the
laws	NNS	law
of	IN	of
War	NP	War
as	RB	as
stated	VVD	state
by	IN	by
the	DT	the
United	NP	United
Nations	NPS	Nations
High	NP	High
Commissioner	NP	Commissioner
for	IN	for
high	JJ	high
Comm	NP	Comm
commer	NP	Commer
for	IN	for
human	JJ	human
rights	NNS	right
what	WP	what
Israel	NP	Israel
is	VBZ	be
doing	VVG	do
is	VBZ	be
quote	NN	quote
Beyond	IN	beyond
Warfare	NN	warfare
not	RB	not
only	RB	only
is	VBZ	be
the	DT	the
court	NN	court
empowered	VVN	empower
to	TO	to
call	VV	call
for	IN	for
it	PP	it
to	TO	to
end	VV	end
it	PP	it
is	VBZ	be
Duty	NP	Duty
bound	JJ	bound
to	TO	to
do	VV	do
so	RB	so
third	JJ	third
the	DT	the
fact	NN	fact
that	IN/that	that
the	DT	the
United	NP	United
Nations	NPS	Nations
security	NN	security
Council	NN	council
could	MD	could
itself	PP	itself
order	VV	order
a	DT	a
cessation	NN	cessation
of	IN	of
hostilities	NNS	hostility
in	IN	in
Gaza	NP	Gaza
is	VBZ	be
no	DT	no
bar	NN	bar
to	TO	to
the	DT	the
Court's	NP	Court's
exercise	NN	exercise
of	IN	of
its	PP$	its
own	JJ	own
powers	NNS	power
in	IN	in
this	DT	this
regard	NN	regard
notably	RB	notably
the	DT	the
distinct	JJ	distinct
and	CC	and
vital	JJ	vital
role	NN	role
the	DT	the
court	NN	court
was	VBD	be
intended	VVN	intend
to	TO	to
play	VV	play
in	IN	in
preventing	VVG	prevent
genocide	NN	genocide
was	VBD	be
pointedly	RB	pointedly
foreshadowed	VVN	foreshadow
by	IN	by
the	DT	the
United	NP	United
Nations	NPS	Nations
delegation	NN	delegation
to	TO	to
the	DT	the
negotiations	NNS	negotiation
leading	VVG	lead
to	TO	to
the	DT	the
very	JJ	very
creation	NN	creation
of	IN	of
the	DT	the
convention	NN	convention
the	DT	the
United	NP	United
n	NN	n
States	NP	States
delegate	NN	delegate
com	NN	com
commented	VVD	comment
that	IN/that	that
if	IN	if
cases	NNS	case
of	IN	of
genocide	NN	genocide
were	VBD	be
brought	VVN	bring
before	IN	before
the	DT	the
security	NN	security
Council	NN	council
the	DT	the
whole	JJ	whole
question	NN	question
of	IN	of
the	DT	the
veto	NN	veto
would	MD	would
be	VB	be
involved	VVN	involve
States	NPS	States
might	MD	might
try	VV	try
to	TO	to
avoid	VV	avoid
submitting	VVG	submit
their	PP$	their
disputes	NNS	dispute
to	TO	to
the	DT	the
international	JJ	international
court	NN	court
of	IN	of
justice	NN	justice
where	WRB	where
they	PP	they
would	MD	would
be	VB	be
settled	VVN	settle
on	IN	on
Purely	RB	purely
legal	JJ	legal
grounds	NNS	ground
and	CC	and
might	MD	might
instead	RB	instead
submit	VV	submit
them	PP	them
to	TO	to
the	DT	the
security	NN	security
Council	NP	Council
where	WRB	where
they	PP	they
would	MD	would
be	VB	be
settled	VVN	settle
on	IN	on
political	JJ	political
ground	NN	ground
grounds	NNS	ground
in	IN	in
circumstances	NNS	circumstance
such	JJ	such
as	IN	as
this	NN	this
where	WRB	where
the	DT	the
veto	NN	veto
power	NN	power
has	VHZ	have
been	VBN	be
wielded	VVN	wield
to	TO	to
such	JJ	such
devastating	JJ	devastating
effect	NN	effect
against	IN	against
the	DT	the
Palestinian	JJ	Palestinian
people	NNS	people
the	DT	the
indispensable	JJ	indispensable
role	NN	role
of	IN	of
a	DT	a
court	NN	court
in	IN	in
ensuring	VVG	ensure
the	DT	the
universal	JJ	universal
application	NN	application
of	IN	of
the	DT	the
genocide	NN	genocide
convention	NN	convention
its	PP$	its
prohibitions	NNS	prohibition
and	CC	and
its	PP$	its
protections	NNS	protection
to	TO	to
All	DT	all
Peoples	NPS	Peoples
equally	RB	equally
cannot	MD	can
be	VB	be
overstated	VVN	overstate
as	IN	as
noted	VVN	note
by	IN	by
the	DT	the
court	NN	court
in	IN	in
indicating	VVG	indicate
provisional	JJ	provisional
measures	NNS	measure
in	IN	in
March	NP	March
the	DT	the
security	NN	security
council's	NNS	council's
then	RB	then
operative	JJ	operative
ceasefire	NN	ceasefire
resolution	NN	resolution
quot	NN	quot
quot	NN	quot
demanded	VVD	demand
an	DT	an
immediate	JJ	immediate
ceasefire	NN	ceasefire
for	IN	for
the	DT	the
month	NN	month
of	IN	of
Ramadan	NN	Ramadan
respected	VVN	respect
by	IN	by
all	DT	all
parties	NNS	party
leading	VVG	lead
to	TO	to
a	DT	a
lasting	JJ	lasting
sustainable	JJ	sustainable
ceasefire	NN	ceasefire
as	IN	as
underscored	VVN	underscore
by	IN	by
the	DT	the
president	NN	president
of	IN	of
the	DT	the
Court	NP	Court
the	DT	the
March	NP	March
provisional	JJ	provisional
measures	NNS	measure
could	MD	could
I	PP	I
quote	VVP	quote
only	RB	only
take	VV	take
full	JJ	full
effect	NN	effect
end	NN	end
quote	NN	quote
if	IN	if
the	DT	the
ceasefire	NN	ceasefire
was	VBD	be
respected	VVN	respect
no	DT	no
such	JJ	such
resolution	NN	resolution
is	VBZ	be
in	IN	in
place	NN	place
the	DT	the
court	NN	court
must	MD	must
itself	PP	itself
therefore	RB	therefore
create	VVP	create
the	DT	the
circumstances	NNS	circumstance
necessary	JJ	necessary
for	IN	for
its	PP$	its
provisional	JJ	provisional
measures	NNS	measure
to	TO	to
take	VV	take
full	JJ	full
effect	NN	effect
it	PP	it
must	MD	must
order	VV	order
Israel	NP	Israel
to	TO	to
cease	VV	cease
its	PP$	its
military	JJ	military
operations	NNS	operation
Fifth	NP	Fifth
and	CC	and
finally	RB	finally
our	PP$	our
shared	JJ	shared
Humanity	NN	humanity
compels	VVZ	compel
the	DT	the
indication	NN	indication
of	IN	of
further	JJR	further
or	CC	or
modified	JJ	modified
explicit	JJ	explicit
provisional	JJ	provisional
measures	NNS	measure
as	IN	as
recently	RB	recently
stated	VVN	state
by	IN	by
the	DT	the
United	NP	United
Nations	NPS	Nations
assistant	NN	assistant
gener	NP	Gener
Secretary	NP	Secretary
General	NP	General
for	IN	for
humanitarian	JJ	humanitarian
Affairs	NPS	Affairs
quote	VVP	quote
the	DT	the
war	NN	war
in	IN	in
Gaza	NP	Gaza
has	VHZ	have
entered	VVN	enter
yet	RB	yet
another	DT	another
horrifying	VVG	horrify
phase	NN	phase
Gaza	NP	Gaza
is	VBZ	be
now	RB	now
a	DT	a
health	NN	health
escape	NN	escape
from	IN	from
Millions	NNS	million
trapped	VVN	trap
under	IN	under
incessant	JJ	incessant
bombardment	NN	bombardment
where	WRB	where
those	DT	those
who	WP	who
have	VHP	have
escaped	VVN	escape
death	NN	death
and	CC	and
injury	NN	injury
now	RB	now
risk	NN	risk
losing	VVG	lose
their	PP$	their
lives	NNS	life
because	IN	because
of	IN	of
a	DT	a
lack	NN	lack
of	IN	of
food	NN	food
safe	JJ	safe
water	NN	water
medicine	NN	medicine
and	CC	and
Health	NP	Health
Care	NP	Care
Gaza	NP	Gaza
has	VHZ	have
in	IN	in
her	PP$	her
words	NNS	word
become	VVP	become
a	DT	a
moral	JJ	moral
stain	NN	stain
on	IN	on
the	DT	the
conscience	NN	conscience
of	IN	of
our	PP$	our
Collective	JJ	collective
Humanity	NN	humanity
I	PP	I
conclude	VVP	conclude
with	IN	with
a	DT	a
slide	NN	slide
it	PP	it
reports	VVZ	report
an	DT	an
account	NN	account
of	IN	of
a	DT	a
doctor's	JJ	doctor's
recent	JJ	recent
experience	NN	experience
in	IN	in
a	DT	a
hospital	NN	hospital
in	IN	in
Gaza	NP	Gaza
following	VVG	follow
his	PP$	his
departure	NN	departure
from	IN	from
the	DT	the
script	NN	script
the	DT	the
strip	NN	strip
he	PP	he
says	VVZ	say
this	DT	this
describing	VVG	describe
one	CD	one
of	IN	of
the	DT	the
patients	NNS	patient
there	RB	there
there	EX	there
was	VBD	be
this	DT	this
the	DT	the
man	NN	man
in	IN	in
his	PP$	his
50s	NN	50s
forgotten	VVN	forget
in	IN	in
a	DT	a
room	NN	room
having	VHG	have
had	VHD	have
both	DT	both
legs	NNS	leg
amputated	VVD	amputate
he	PP	he
had	VHD	have
lost	VVN	lose
his	PP$	his
kids	NNS	kid
his	PP$	his
grandkids	NNS	grandkid
his	PP$	his
home	NN	home
and	CC	and
he's	NNS	he's
alone	RB	alone
in	IN	in
the	DT	the
corner	NN	corner
of	IN	of
this	DT	this
dark	JJ	dark
Hospital	NP	Hospital
maggots	NNS	maggot
going	VVG	go
out	RP	out
of	IN	of
his	PP$	his
wounds	NNS	wound
and	CC	and
he	PP	he
was	VBD	be
screaming	VVG	scream
the	DT	the
worms	NNS	worm
are	VBP	be
eating	VVG	eat
me	PP	me
alive	RB	alive
please	VVP	please
help	VV	help
me	PP	me
that	DT	that
was	VBD	be
just	RB	just
one	CD	one
out	IN	out
of	IN	of
I	PP	I
don't	VVD	don't
know	VV	know
I	PP	I
just	RB	just
stopped	VVD	stop
counting	VVG	count
because	IN	because
those	DT	those
are	VBP	be
the	DT	the
people	NNS	people
I	PP	I
think	VVP	think
of	IN	of
because	IN	because
they're	NN	they're
still	RB	still
there	RB	there
that	IN/that	that
sums	NNS	sum
up	RB	up
what	WP	what
Gaz	NP	Gaz
is	VBZ	be
today	NN	today
it's	NN	it's
people	NNS	people
severely	RB	severely
wounded	VVN	wound
with	IN	with
life	NN	life
altering	VVG	alter
disabling	VVG	disable
injuries	NNS	injury
bereaved	VVN	bereave
of	IN	of
their	PP$	their
entire	JJ	entire
families	NNS	family
homeless	JJ	homeless
alone	RB	alone
trapped	VVN	trap
without	IN	without
electricity	NN	electricity
or	CC	or
even	RB	even
basic	JJ	basic
health	NN	health
care	NN	care
7	CD	@card@
months	NNS	month
later	RBR	later
after	IN	after
two	CD	two
orders	NNS	order
from	IN	from
this	DT	this
court	NN	court
they	PP	they
are	VBP	be
still	RB	still
there	RB	there
enduring	VVG	endure
this	DT	this
horror	NN	horror
they	PP	they
are	VBP	be
crying	VVG	cry
out	RB	out
for	IN	for
help	VV	help
an	DT	an
order	NN	order
for	IN	for
an	DT	an
immediate	JJ	immediate
cessation	NN	cessation
of	IN	of
Israel's	NP	Israel's
military	JJ	military
operations	NNS	operation
in	IN	in
Gaza	NP	Gaza
is	VBZ	be
now	RB	now
their	PP$	their
only	JJ	only
hope	NN	hope
enough	RB	enough
is	VBZ	be
enough	RB	enough
South	NP	South
Africa	NP	Africa
cannot	MD	can
but	RB	but
reiterate	VV	reiterate
its	PP$	its
respectful	JJ	respectful
and	CC	and
humble	JJ	humble
call	NN	call
on	IN	on
this	DT	this
court	NN	court
to	TO	to
do	VV	do
what	WP	what
is	VBZ	be
in	IN	in
its	PP$	its
power	NN	power
to	TO	to
do	VV	do
what	WP	what
the	DT	the
drafters	NNS	drafter
of	IN	of
the	DT	the
genocide	NN	genocide
convention	NN	convention
called	VVN	call
on	IN	on
it	PP	it
to	TO	to
do	VV	do
what	WP	what
our	PP$	our
shared	JJ	shared
Humanity	NN	humanity
compels	VVZ	compel
it	PP	it
to	TO	to
do	VV	do
to	TO	to
listen	VV	listen
to	TO	to
that	DT	that
desperate	JJ	desperate
Cry	NN	cry
for	IN	for
Help	NN	help
from	IN	from
Gaza	NP	Gaza
and	CC	and
to	TO	to
order	VV	order
Israel	NP	Israel
to	TO	to
withdraw	VV	withdraw
from	IN	from
Gaza	NP	Gaza
and	CC	and
to	TO	to
cease	VV	cease
fire	NN	fire
M	NP	M
Mr	NP	Mr
President	NP	President
members	NNS	member
of	IN	of
the	DT	the
court	NN	court
I	PP	I
wish	VVP	wish
to	TO	to
thank	VV	thank
you	PP	you
for	IN	for
your	PP$	your
kind	NN	kind
attention	NN	attention
and	CC	and
I	PP	I
would	MD	would
like	VV	like
you	PP	you
to	TO	to
ask	VV	ask
the	DT	the
agent	NN	agent
of	IN	of
South	NP	South
Africa	NP	Africa
to	TO	to
take	VV	take
the	DT	the
floor	NN	floor
to	TO	to
present	VV	present
his	PP$	his
concluding	VVG	conclude
submissions	NNS	submission
Miss	NP	Miss
for	IN	for
her	PP$	her
statement	NN	statement
I	PP	I
now	RB	now
give	VVP	give
the	DT	the
floor	NN	floor
back	RB	back
to	TO	to
Mr	NP	Mr
Ambassador	NP	Ambassador
you	PP	you
have	VHP	have
the	DT	the
floor	NN	floor
President	NP	President
distinguished	VVD	distinguish
members	NNS	member
of	IN	of
the	DT	the
Court	NP	Court
it	PP	it
is	VBZ	be
my	PP$	my
honor	NN	honor
to	TO	to
deliver	VV	deliver
to	TO	to
your	PP$	your
excellencies	NNS	Excellency
the	DT	the
final	JJ	final
provisional	JJ	provisional
measures	NNS	measure
that	IN/that	that
South	NP	South
Africa	NP	Africa
requests	NNS	request
from	IN	from
court	NN	court
the	DT	the
exponential	JJ	exponential
gravity	NN	gravity
of	IN	of
the	DT	the
situation	NN	situation
in	IN	in
Gaza	NP	Gaza
has	VHZ	have
already	RB	already
demanded	VVN	demand
that	IN/that	that
South	NP	South
Africa	NP	Africa
return	NN	return
to	TO	to
this	DT	this
court	NN	court
on	IN	on
four	CD	four
consecutive	JJ	consecutive
occasions	NNS	occasion
calling	VVG	call
for	IN	for
provisional	JJ	provisional
measures	NNS	measure
to	TO	to
stop	VV	stop
the	DT	the
destruction	NN	destruction
of	IN	of
Gaza	NP	Gaza
on	IN	on
a	DT	a
scale	NN	scale
not	RB	not
Witness	VV	witness
since	IN	since
World	NP	World
War	NP	War
II	NP	II
and	CC	and
epitomized	VVN	epitomize
by	IN	by
the	DT	the
most	RBS	most
unbearable	JJ	unbearable
human	JJ	human
suffering	NN	suffering
willfully	RB	willfully
ignoring	VVG	ignore
the	DT	the
previous	JJ	previous
provisional	JJ	provisional
measures	NNS	measure
Israel	NP	Israel
is	VBZ	be
acting	VVG	act
with	IN	with
complete	JJ	complete
impunity	NN	impunity
in	IN	in
Gaza	NP	Gaza
escalating	VVG	escalate
hostilities	NNS	hostility
in	IN	in
a	DT	a
final	JJ	final
wave	NN	wave
of	IN	of
a	DT	a
politic	JJ	politic
disruption	NN	disruption
from	IN	from
which	WDT	which
there	EX	there
is	VBZ	be
no	DT	no
return	NN	return
there	EX	there
is	VBZ	be
a	DT	a
danger	NN	danger
which	WDT	which
stems	VVZ	stem
from	IN	from
a	DT	a
form	NN	form
of	IN	of
Amnesia	NN	amnesia
and	CC	and
denial	NN	denial
by	IN	by
former	JJ	former
Colonial	NP	Colonial
powers	NNS	power
in	IN	in
relation	NN	relation
to	TO	to
the	DT	the
crimes	NNS	crime
associated	VVN	associate
with	IN	with
Colonial	NP	Colonial
violence	NN	violence
perpetrated	VVN	perpetrate
against	IN	against
indigenous	JJ	indigenous
peoples	NNS	people
this	DT	this
includes	VVZ	include
the	DT	the
denial	NN	denial
of	IN	of
genocide	NN	genocide
this	DT	this
denial	NN	denial
is	VBZ	be
clearly	RB	clearly
at	IN	at
play	NN	play
Palestine	NP	Palestine
Israel	NP	Israel
is	VBZ	be
a	DT	a
settler	NN	settler
Colonial	NP	Colonial
apartate	NN	apartate
regime	NN	regime
and	CC	and
the	DT	the
current	JJ	current
government	NN	government
is	VBZ	be
now	RB	now
being	VBG	be
accused	VVN	accuse
of	IN	of
engaging	VVG	engage
in	IN	in
genocide	NN	genocide
this	DT	this
accusation	NN	accusation
is	VBZ	be
not	RB	not
being	VBG	be
leveled	VVN	level
at	IN	at
any	DT	any
People	NNS	people
based	VVN	base
on	IN	on
their	PP$	their
ethnicity	NN	ethnicity
nationality	NN	nationality
or	CC	or
confessional	JJ	confessional
preference	NN	preference
rather	RB	rather
it	PP	it
is	VBZ	be
being	VBG	be
leveled	VVN	level
at	IN	at
those	DT	those
political	JJ	political
and	CC	and
military	JJ	military
leaders	NNS	leader
who	WP	who
have	VHP	have
dehumanized	VVN	dehumanize
the	DT	the
Palestinian	JJ	Palestinian
people	NNS	people
through	IN	through
genocidal	JJ	genocidal
rhetoric	NN	rhetoric
as	IN	as
human	JJ	human
animals	NNS	animal
encouraging	VVG	encourage
their	PP$	their
killing	NN	killing
and	CC	and
destruction	NN	destruction
it	PP	it
is	VBZ	be
level	NN	level
Reed	NP	Reed
against	IN	against
a	DT	a
state	NN	state
whose	WP$	whose
leaders	NNS	leader
are	VBP	be
openly	RB	openly
calling	VVG	call
for	IN	for
a	DT	a
second	JJ	second
knock	NN	knock
bar	NN	bar
shielded	VVN	shield
by	IN	by
International	NP	International
impunity	NN	impunity
which	WDT	which
has	VHZ	have
enabled	VVN	enable
the	DT	the
perpetuation	NN	perpetuation
of	IN	of
Decades	NNS	decade
of	IN	of
generational	JJ	generational
violence	NN	violence
and	CC	and
systematic	JJ	systematic
oppression	NN	oppression
against	IN	against
the	DT	the
Palestinian	JJ	Palestinian
people	NNS	people
to	TO	to
maintain	VV	maintain
the	DT	the
domination	NN	domination
and	CC	and
the	DT	the
expansion	NN	expansion
of	IN	of
the	DT	the
settler	NN	settler
colonial	NN	colonial
state	NN	state
as	IN	as
a	DT	a
matter	NN	matter
of	IN	of
extreme	JJ	extreme
agency	NN	agency
South	NP	South
Africa	NP	Africa
as	IN	as
a	DT	a
state	NN	state
party	NN	party
to	TO	to
the	DT	the
convention	NN	convention
on	IN	on
the	DT	the
prevention	NN	prevention
and	CC	and
Punishment	NN	punishment
of	IN	of
the	DT	the
crime	NN	crime
of	IN	of
genocide	NN	genocide
respectfully	RB	respectfully
request	VVP	request
the	DT	the
court	NN	court
to	TO	to
indicate	VV	indicate
the	DT	the
following	VVG	follow
provisional	JJ	provisional
measures	NNS	measure
the	DT	the
text	NN	text
of	IN	of
which	WDT	which
has	VHZ	have
been	VBN	be
amended	VVN	amend
to	TO	to
reflect	VV	reflect
the	DT	the
ever	RB	ever
increasing	VVG	increase
gravity	NN	gravity
of	IN	of
the	DT	the
situation	NN	situation
South	NP	South
Africa	NP	Africa
respectfully	RB	respectfully
requests	VVZ	request
the	DT	the
court	NN	court
to	TO	to
order	VV	order
the	DT	the
state	NN	state
of	IN	of
Israel	NP	Israel
as	IN	as
a	DT	a
state	NN	state
party	NN	party
to	TO	to
the	DT	the
genocide	NN	genocide
convention	NN	convention
and	CC	and
as	IN	as
a	DT	a
party	NN	party
to	TO	to
these	DT	these
proceedings	NNS	proceeding
two	CD	two
one	CD	one
immediately	RB	immediately
and	CC	and
further	JJR	further
to	TO	to
its	PP$	its
obligations	NNS	obligation
under	IN	under
the	DT	the
Court's	NP	Court's
previous	JJ	previous
orders	NNS	order
of	IN	of
26	CD	@card@
January	NP	January
2024	CD	@card@
and	CC	and
28	CD	@card@
March	NP	March
20124	CD	@card@
seized	VVD	seize
its	PP$	its
military	JJ	military
operations	NNS	operation
in	IN	in
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
including	VVG	include
indraa	NNS	indraa
govern	VV	govern
and	CC	and
withdraw	VV	withdraw
from	IN	from
the	DT	the
Rafa	NP	Rafa
Crossing	NN	crossing
and	CC	and
immediately	RB	immediately
totally	RB	totally
and	CC	and
unconditionally	RB	unconditionally
withdraw	VV	withdraw
Israeli	JJ	Israeli
arm	NN	arm
army	NN	army
from	IN	from
the	DT	the
entirety	NN	entirety
of	IN	of
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
two	CD	two
in	IN	in
immediately	RB	immediately
and	CC	and
further	JJR	further
to	TO	to
its	PP$	its
obligations	NNS	obligation
under	IN	under
the	DT	the
provisional	JJ	provisional
measure	NN	measure
4	CD	@card@
of	IN	of
the	DT	the
courts	NNS	court
26	JJ	@card@
January	NP	January
2024	CD	@card@
order	NN	order
and	CC	and
provisional	JJ	provisional
measures	NNS	measure
2A	JJ	2A
and	CC	and
2B	JJ	2B
of	IN	of
the	DT	the
courts	VVZ	court
uh	UH	uh
decision	NN	decision
of	IN	of
March	NP	March
uh	UH	uh
2024	CD	@card@
take	NN	take
all	DT	all
effective	JJ	effective
measures	NNS	measure
to	TO	to
ensure	VV	ensure
and	CC	and
facilitate	VV	facilitate
the	DT	the
unimpeded	JJ	unimpeded
access	NN	access
to	TO	to
Gaza	NP	Gaza
of	IN	of
United	NP	United
Nations	NPS	Nations
and	CC	and
other	JJ	other
official	JJ	official
engag	NN	engag
officials	NNS	official
engaged	VVN	engage
in	IN	in
the	DT	the
provision	NN	provision
of	IN	of
humanitarian	JJ	humanitarian
Aid	NN	aid
and	CC	and
assistance	NN	assistance
to	TO	to
the	DT	the
population	NN	population
of	IN	of
Gaza	NP	Gaza
as	RB	as
well	RB	well
as	IN	as
fact	NN	fact
